Id,DateOfPrice,Value
id_4,01/29/2025 00:00:00,12.98
id_0,01/30/2025 00:00:00,12.32
id_1,01/30/2025 00:00:00,14.94
id_2,01/30/2025 00:00:00,16.83
id_3,01/30/2025 00:00:00,16.54
id_4,01/30/2025 00:00:00,13.37
id_0,01/31/2025 00:00:00,12.11
id_1,01/31/2025 00:00:00,14.8
id_2,01/31/2025 00:00:00,17.26
id_3,01/31/2025 00:00:00,16.6
id_4,01/31/2025 00:00:00,13.48
id_0,02/03/2025 00:00:00,12.01
id_1,02/03/2025 00:00:00,14.5
id_2,02/03/2025 00:00:00,17.38
id_3,02/03/2025 00:00:00,16.69
id_4,02/03/2025 00:00:00,13.69
id_0,02/04/2025 00:00:00,11.79
id_1,02/04/2025 00:00:00,14.47
id_2,02/04/2025 00:00:00,17.05
id_3,02/04/2025 00:00:00,16.78
id_4,02/04/2025 00:00:00,13.16
id_0,02/05/2025 00:00:00,11.56
id_1,02/05/2025 00:00:00,14.55
id_2,02/05/2025 00:00:00,17.38
id_3,02/05/2025 00:00:00,16.88
id_4,02/05/2025 00:00:00,13.33
id_0,02/06/2025 00:00:00,11.44
id_1,02/06/2025 00:00:00,14.61
id_2,02/06/2025 00:00:00,17.13
id_3,02/06/2025 00:00:00,16.85
id_4,02/06/2025 00:00:00,13.45
id_0,02/07/2025 00:00:00,11.12
id_1,02/07/2025 00:00:00,14.76
id_2,02/07/2025 00:00:00,17.05
id_3,02/07/2025 00:00:00,16.87
id_4,02/07/2025 00:00:00,13.23
id_0,02/10/2025 00:00:00,11.19
id_1,02/10/2025 00:00:00,14.48
id_2,02/10/2025 00:00:00,17.22
id_3,02/10/2025 00:00:00,16.89
id_4,02/10/2025 00:00:00,13.16
id_0,02/11/2025 00:00:00,11.04
id_1,02/11/2025 00:00:00,14.58
id_2,02/11/2025 00:00:00,17.68
id_3,02/11/2025 00:00:00,16.9
id_4,02/11/2025 00:00:00,13.88
id_0,02/12/2025 00:00:00,11
id_1,02/12/2025 00:00:00,14.91
id_2,02/12/2025 00:00:00,17.54
id_3,02/12/2025 00:00:00,16.86
id_4,02/12/2025 00:00:00,14.09
id_0,02/13/2025 00:00:00,11.19
id_1,02/13/2025 00:00:00,15.06
id_2,02/13/2025 00:00:00,17.77
id_3,02/13/2025 00:00:00,16.8
id_4,02/13/2025 00:00:00,13.88
id_0,02/14/2025 00:00:00,11.24
id_1,02/14/2025 00:00:00,15.17
id_2,02/14/2025 00:00:00,18.05
id_3,02/14/2025 00:00:00,16.82
id_4,02/14/2025 00:00:00,13.54
id_0,02/17/2025 00:00:00,11.31
id_1,02/17/2025 00:00:00,15.01
id_2,02/17/2025 00:00:00,17.97
id_3,02/17/2025 00:00:00,16.84
id_4,02/17/2025 00:00:00,13.47
id_0,02/18/2025 00:00:00,11.32
id_1,02/18/2025 00:00:00,15.26
id_2,02/18/2025 00:00:00,17.85
id_3,02/18/2025 00:00:00,16.99
id_4,02/18/2025 00:00:00,13.07
id_0,02/19/2025 00:00:00,11.16
id_1,02/19/2025 00:00:00,15.3
id_2,02/19/2025 00:00:00,17.76
id_3,02/19/2025 00:00:00,16.9
id_4,02/19/2025 00:00:00,13.4
id_0,02/20/2025 00:00:00,11.26
id_1,02/20/2025 00:00:00,15.56
id_2,02/20/2025 00:00:00,17.77
id_3,02/20/2025 00:00:00,17.03
id_4,02/20/2025 00:00:00,13.87
id_0,02/21/2025 00:00:00,11.33
id_1,02/21/2025 00:00:00,15.79
id_2,02/21/2025 00:00:00,17.83
id_3,02/21/2025 00:00:00,17.05
id_4,02/21/2025 00:00:00,13.89
id_0,02/24/2025 00:00:00,11.56
id_1,02/24/2025 00:00:00,15.52
id_2,02/24/2025 00:00:00,17.8
id_3,02/24/2025 00:00:00,16.96
id_4,02/24/2025 00:00:00,13.63
id_0,02/25/2025 00:00:00,11.28
id_1,02/25/2025 00:00:00,15.47
id_2,02/25/2025 00:00:00,18.29
id_3,02/25/2025 00:00:00,17.02
id_4,02/25/2025 00:00:00,13.82
id_0,02/26/2025 00:00:00,10.99
id_1,02/26/2025 00:00:00,15.67
id_2,02/26/2025 00:00:00,18.32
id_3,02/26/2025 00:00:00,16.93
id_4,02/26/2025 00:00:00,13.97
id_0,02/27/2025 00:00:00,10.67
id_1,02/27/2025 00:00:00,15.69
id_2,02/27/2025 00:00:00,18.32
id_3,02/27/2025 00:00:00,17.12
id_4,02/27/2025 00:00:00,14.18
id_0,02/28/2025 00:00:00,10.55
id_1,02/28/2025 00:00:00,15.83
id_2,02/28/2025 00:00:00,18.64
id_3,02/28/2025 00:00:00,16.87
id_4,02/28/2025 00:00:00,13.72
id_0,03/03/2025 00:00:00,10.56
id_1,03/03/2025 00:00:00,15.63
id_2,03/03/2025 00:00:00,18.79
id_3,03/03/2025 00:00:00,16.81
id_4,03/03/2025 00:00:00,13.64
id_0,03/04/2025 00:00:00,10.64
id_1,03/04/2025 00:00:00,15.2
id_2,03/04/2025 00:00:00,18.79
id_3,03/04/2025 00:00:00,16.96
id_4,03/04/2025 00:00:00,13.45
id_0,03/05/2025 00:00:00,10.69
id_1,03/05/2025 00:00:00,15.32
id_2,03/05/2025 00:00:00,19.21
id_3,03/05/2025 00:00:00,17.03
id_4,03/05/2025 00:00:00,14.28
id_0,03/06/2025 00:00:00,11.15
id_1,03/06/2025 00:00:00,15.55
id_2,03/06/2025 00:00:00,19.07
id_3,03/06/2025 00:00:00,16.95
id_4,03/06/2025 00:00:00,13.99
id_0,03/07/2025 00:00:00,11.27
id_1,03/07/2025 00:00:00,15.45
id_2,03/07/2025 00:00:00,19.39
id_3,03/07/2025 00:00:00,17.12
id_4,03/07/2025 00:00:00,13.36
id_0,03/10/2025 00:00:00,10.91
id_1,03/10/2025 00:00:00,15.07
id_2,03/10/2025 00:00:00,20.22
id_3,03/10/2025 00:00:00,17.11
id_4,03/10/2025 00:00:00,13.8
id_0,03/11/2025 00:00:00,10.9
id_1,03/11/2025 00:00:00,14.97
id_2,03/11/2025 00:00:00,20.58
id_3,03/11/2025 00:00:00,17.05
id_4,03/11/2025 00:00:00,13.91
id_0,03/12/2025 00:00:00,10.89
id_1,03/12/2025 00:00:00,15.3
id_2,03/12/2025 00:00:00,20.5
id_3,03/12/2025 00:00:00,16.87
id_4,03/12/2025 00:00:00,13.98
id_0,03/13/2025 00:00:00,11.18
id_1,03/13/2025 00:00:00,15.7
id_2,03/13/2025 00:00:00,20.33
id_3,03/13/2025 00:00:00,16.76
id_4,03/13/2025 00:00:00,13.51
id_0,03/14/2025 00:00:00,10.91
id_1,03/14/2025 00:00:00,15.54
id_2,03/14/2025 00:00:00,20.25
id_3,03/14/2025 00:00:00,16.93
id_4,03/14/2025 00:00:00,13.3
id_0,03/17/2025 00:00:00,10.95
id_1,03/17/2025 00:00:00,15.17
id_2,03/17/2025 00:00:00,20.19
id_3,03/17/2025 00:00:00,16.88
id_4,03/17/2025 00:00:00,13.02
id_0,03/18/2025 00:00:00,11.36
id_1,03/18/2025 00:00:00,15.33
id_2,03/18/2025 00:00:00,19.85
id_3,03/18/2025 00:00:00,17.02
id_4,03/18/2025 00:00:00,13.34
id_0,03/19/2025 00:00:00,11.42
id_1,03/19/2025 00:00:00,15.76
id_2,03/19/2025 00:00:00,19.79
id_3,03/19/2025 00:00:00,17.16
id_4,03/19/2025 00:00:00,13.21
id_0,03/20/2025 00:00:00,11.57
id_1,03/20/2025 00:00:00,15.73
id_2,03/20/2025 00:00:00,19.78
id_3,03/20/2025 00:00:00,17.26
id_4,03/20/2025 00:00:00,13.38
id_0,03/21/2025 00:00:00,11.41
id_1,03/21/2025 00:00:00,15.37
id_2,03/21/2025 00:00:00,18.92
id_3,03/21/2025 00:00:00,17.32
id_4,03/21/2025 00:00:00,14.31
id_0,03/24/2025 00:00:00,11.58
id_1,03/24/2025 00:00:00,15.8
id_2,03/24/2025 00:00:00,18.83
id_3,03/24/2025 00:00:00,17.54
id_4,03/24/2025 00:00:00,14.04
id_0,03/25/2025 00:00:00,11.87
id_1,03/25/2025 00:00:00,16
id_2,03/25/2025 00:00:00,18.19
id_3,03/25/2025 00:00:00,17.61
id_4,03/25/2025 00:00:00,13.8
id_0,03/26/2025 00:00:00,11.81
id_1,03/26/2025 00:00:00,15.9
id_2,03/26/2025 00:00:00,18.54
id_3,03/26/2025 00:00:00,17.54
id_4,03/26/2025 00:00:00,14.26
id_0,03/27/2025 00:00:00,11.59
id_1,03/27/2025 00:00:00,16.04
id_2,03/27/2025 00:00:00,18.71
id_3,03/27/2025 00:00:00,17.61
id_4,03/27/2025 00:00:00,13.83
id_0,03/28/2025 00:00:00,11.38
id_1,03/28/2025 00:00:00,16.05
id_2,03/28/2025 00:00:00,18.41
id_3,03/28/2025 00:00:00,17.61
id_4,03/28/2025 00:00:00,13.78
id_0,03/31/2025 00:00:00,11.39
id_1,03/31/2025 00:00:00,16.13
id_2,03/31/2025 00:00:00,18.31
id_3,03/31/2025 00:00:00,17.61
id_4,03/31/2025 00:00:00,13.82
id_0,04/01/2025 00:00:00,11.48
id_1,04/01/2025 00:00:00,16.12
id_2,04/01/2025 00:00:00,18.59
id_3,04/01/2025 00:00:00,17.51
id_4,04/01/2025 00:00:00,13.53
id_0,04/02/2025 00:00:00,11.47
id_1,04/02/2025 00:00:00,16.26
id_2,04/02/2025 00:00:00,18.61
id_3,04/02/2025 00:00:00,17.59
id_4,04/02/2025 00:00:00,13.9
id_0,04/03/2025 00:00:00,11.3
id_1,04/03/2025 00:00:00,16.29
id_2,04/03/2025 00:00:00,18.58
id_3,04/03/2025 00:00:00,17.65
id_4,04/03/2025 00:00:00,13.89
id_0,04/04/2025 00:00:00,11.13
id_1,04/04/2025 00:00:00,15.74
id_2,04/04/2025 00:00:00,18.83
id_3,04/04/2025 00:00:00,17.86
id_4,04/04/2025 00:00:00,14.83
id_0,04/07/2025 00:00:00,11.05
id_1,04/07/2025 00:00:00,15.51
id_2,04/07/2025 00:00:00,19.03
id_3,04/07/2025 00:00:00,17.95
id_4,04/07/2025 00:00:00,14.48
id_0,04/08/2025 00:00:00,11.02
id_1,04/08/2025 00:00:00,15.69
id_2,04/08/2025 00:00:00,19.59
id_3,04/08/2025 00:00:00,17.99
id_4,04/08/2025 00:00:00,14.33
id_0,04/09/2025 00:00:00,10.98
id_1,04/09/2025 00:00:00,15.8
id_2,04/09/2025 00:00:00,19.18
id_3,04/09/2025 00:00:00,18.07
id_4,04/09/2025 00:00:00,13.99
id_0,04/10/2025 00:00:00,11.04
id_1,04/10/2025 00:00:00,15.56
id_2,04/10/2025 00:00:00,19.28
id_3,04/10/2025 00:00:00,18.16
id_4,04/10/2025 00:00:00,14.54
id_0,04/11/2025 00:00:00,11.41
id_1,04/11/2025 00:00:00,15.81
id_2,04/11/2025 00:00:00,18.86
id_3,04/11/2025 00:00:00,18.37
id_4,04/11/2025 00:00:00,14.08
id_0,04/14/2025 00:00:00,11.36
id_1,04/14/2025 00:00:00,15.34
id_2,04/14/2025 00:00:00,19.53
id_3,04/14/2025 00:00:00,18.57
id_4,04/14/2025 00:00:00,15.25
id_0,04/15/2025 00:00:00,10.98
id_1,04/15/2025 00:00:00,15.23
id_2,04/15/2025 00:00:00,19.57
id_3,04/15/2025 00:00:00,18.63
id_4,04/15/2025 00:00:00,15.16
id_0,04/16/2025 00:00:00,11.23
id_1,04/16/2025 00:00:00,15.25
id_2,04/16/2025 00:00:00,19.61
id_3,04/16/2025 00:00:00,18.58
id_4,04/16/2025 00:00:00,14.64
id_0,04/17/2025 00:00:00,11.23
id_1,04/17/2025 00:00:00,14.95
id_2,04/17/2025 00:00:00,19.99
id_3,04/17/2025 00:00:00,18.65
id_4,04/17/2025 00:00:00,14.73
id_0,04/22/2025 00:00:00,11.32
id_1,04/22/2025 00:00:00,15
id_2,04/22/2025 00:00:00,19.74
id_3,04/22/2025 00:00:00,18.74
id_4,04/22/2025 00:00:00,14.95
id_0,04/23/2025 00:00:00,11.05
id_1,04/23/2025 00:00:00,15.52
id_2,04/23/2025 00:00:00,20.07
id_3,04/23/2025 00:00:00,18.92
id_4,04/23/2025 00:00:00,13.78
id_0,04/24/2025 00:00:00,11.01
id_1,04/24/2025 00:00:00,15.47
id_2,04/24/2025 00:00:00,20.13
id_3,04/24/2025 00:00:00,18.95
id_4,04/24/2025 00:00:00,14.57
id_0,04/25/2025 00:00:00,10.95
id_1,04/25/2025 00:00:00,15.3
id_2,04/25/2025 00:00:00,20.41
id_3,04/25/2025 00:00:00,19.05
id_4,04/25/2025 00:00:00,14.61
id_0,04/28/2025 00:00:00,10.63
id_1,04/28/2025 00:00:00,15.32
id_2,04/28/2025 00:00:00,20.2
id_3,04/28/2025 00:00:00,19.13
id_4,04/28/2025 00:00:00,14.81
id_0,04/29/2025 00:00:00,10.71
id_1,04/29/2025 00:00:00,14.72
id_2,04/29/2025 00:00:00,20.03
id_3,04/29/2025 00:00:00,19.08
id_4,04/29/2025 00:00:00,14.93
id_0,04/30/2025 00:00:00,11.02
id_1,04/30/2025 00:00:00,15.07
id_2,04/30/2025 00:00:00,19.19
id_3,04/30/2025 00:00:00,19.04
id_4,04/30/2025 00:00:00,14.42
id_0,05/01/2025 00:00:00,11.13
id_1,05/01/2025 00:00:00,14.94
id_2,05/01/2025 00:00:00,18.98
id_3,05/01/2025 00:00:00,18.93
id_4,05/01/2025 00:00:00,15.05
id_0,05/02/2025 00:00:00,11.12
id_1,05/02/2025 00:00:00,14.94
id_2,05/02/2025 00:00:00,19.14
id_3,05/02/2025 00:00:00,18.99
id_4,05/02/2025 00:00:00,14.71
id_0,05/05/2025 00:00:00,11.4
id_1,05/05/2025 00:00:00,14.56
id_2,05/05/2025 00:00:00,19.58
id_3,05/05/2025 00:00:00,19.18
id_4,05/05/2025 00:00:00,14.34
id_0,05/06/2025 00:00:00,11.43
id_1,05/06/2025 00:00:00,14.94
id_2,05/06/2025 00:00:00,19.28
id_3,05/06/2025 00:00:00,19.32
id_4,05/06/2025 00:00:00,14.09
